SCATS_Number	SCATS Neighbours	NB_LATITUDE	NB_LONGITUDE	V00	Location
4266	4040 4264	-37.82529	145.04387	25	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	40	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	39	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	83	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	31	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	25	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82542	145.04346	37	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	16	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	10	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	20	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	24	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	32	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	28	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	54	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	9	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	9	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	15	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	11	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	17	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	32	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	42	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	20	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	10	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	23	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	15	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	26	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	46	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	49	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	17	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	11	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	21	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	22	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	19	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	36	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	37	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	15	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82542	145.04346	16	AUBURN_RD S of BURWOOD_RD
4266	4040 4264	-37.82518	145.04301	110	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	31	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	29	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	49	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	51	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	76	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	101	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	103	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	30	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	22	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	42	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	32	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	62	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	101	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	103	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	38	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	32	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	78	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	52	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	64	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	96	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	135	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	47	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	30	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	46	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	41	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	53	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	97	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	122	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	33	BURWOOD_RD W of AUBURN_RD
4266	4040 4264	-37.82518	145.04301	38	BURWOOD_RD W of AUBURN_RD
4270	4812 4264 4272	-37.82951	145.03304	47	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	20	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	12	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	25	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	19	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	29	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	33	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	36	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	18	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	15	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	27	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	23	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	23	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	37	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	53	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	14	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	19	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	27	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	26	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	27	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	44	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	63	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	15	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	13	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	33	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	20	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	17	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	47	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	53	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	18	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.82951	145.03304	14	GLENFERRIE_RD N of RIVERSDALE_RD
4270	4812 4264 4272	-37.8303	145.03336	75	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	19	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	17	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	27	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	14	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	26	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	52	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	73	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	14	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	9	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	18	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	23	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	25	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	62	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	67	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	17	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	20	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	25	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	22	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	26	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	53	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	64	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	22	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	13	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	18	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	38	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	21	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	50	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	69	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	22	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.8303	145.03336	19	RIVERSDALE_RD E of GLENFERRIE_RD
4270	4812 4264 4272	-37.83095	145.03278	77	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	23	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	17	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	33	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	25	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	43	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	70	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	72	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	27	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	15	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	41	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	33	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	32	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	59	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	83	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	22	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	21	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	48	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	21	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	39	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	52	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	79	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	20	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	23	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	35	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	26	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	30	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	53	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	70	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	19	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83095	145.03278	33	GLENFERRIE_RD S of RIVERSDALE_RD
4270	4812 4264 4272	-37.83015	145.03208	79	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	35	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	30	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	43	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	37	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	49	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	91	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	107	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	28	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	24	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	33	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	34	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	48	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	82	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	98	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	41	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	34	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	64	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	57	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	56	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	72	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	93	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	43	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	23	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	41	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	48	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	47	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	100	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	106	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	34	RIVERSDALE_RD W of GLENFERRIE_RD
4270	4812 4264 4272	-37.83015	145.03208	30	RIVERSDALE_RD W of GLENFERRIE_RD
4272	4270 4040 4273	-37.83186	145.04668	15	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	18	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	15	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	12	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	24	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	49	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	49	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	14	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	12	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	15	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	22	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	25	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	50	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	58	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	10	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	21	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	29	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	11	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	24	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	41	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	52	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	16	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	16	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	18	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	21	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	22	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	44	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	53	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	24	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83186	145.04668	16	RIVERSDALE_RD E of TOORONGA_RD
4272	4270 4040 4273	-37.83199	145.04636	5	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	7	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	12	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	6	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	7	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	18	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	31	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	6	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	8	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	5	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	5	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	9	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	15	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	22	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	8	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	5	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	12	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	14	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	10	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	12	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	22	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	2	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	9	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	6	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	13	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	11	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	13	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	19	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	5	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.83199	145.04636	5	TOORONGA_RD S of RIVERSDALE_RD
4272	4270 4040 4273	-37.8318	145.04614	31	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	18	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	33	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	35	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	43	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	78	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	97	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	14	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	20	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	33	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	33	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	40	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	66	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	86	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	22	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	27	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	46	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	47	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	50	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	58	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	74	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	31	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	16	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	32	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	36	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	41	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	70	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	96	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	33	RIVERSDALE_RD W of TOORONGA_RD
4272	4270 4040 4273	-37.8318	145.04614	32	RIVERSDALE_RD W of TOORONGA_RD
4273	4043 4272	-37.84632	145.04378	15	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	10	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	7	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	12	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	7	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	17	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	17	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	31	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	10	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	7	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	10	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	9	TOORONGA_RD N of TOORAK_RD
4273	4043 4272	-37.84632	145.04378	10	TOORONGA_RD N of TOORAK_RD
